"SKU","Shape","Carat","Clarity","Color","Polish","Symmetry","Fluorescence","Measurements","Lab","Cut","x","y","z","price","listingURL","imgURL","priceClean"
"sku_124195 ","Oval",0.8,"SI1","E","Very Good","Excellent","Faint","7.36x5.39x3.09","GIA",NA,7.36,5.39,3.09,"$2,504.00","https://diamondsdirect.com/oval-0-8-e-si1-124195/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/109895/images/117387/221290-410__55130.1675321541.220.290.jpg?c=1",2504
"sku_135583 ","Round",0.8,"SI2","K","Very Good","Very Good","Strong","5.89-5.94x3.66","GIA","Very Good",5.89,5.94,3.66,"$1,639.00","https://diamondsdirect.com/round-0-8-k-si2-135583/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/121414/images/130247/NY100006-243__22882.1675331710.220.290.jpg?c=1",1639
"sku_137800 ","Emerald",0.8,"SI1","J","Excellent","Very Good","None","6.08x4.47x2.92","GIA",NA,6.08,4.47,2.92,"$1,287.00","https://diamondsdirect.com/emerald-0-8-j-si1-137800/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/123255/images/132088/222287-285__04372.1675323458.220.290.jpg?c=1",1287
"sku_76185 ","Round",0.8,"VS1","FALSE","Excellent","Very Good","None","5.82-5.88x3.72","GIA","Very Good",5.82,5.88,3.72,"$4,116.00","https://diamondsdirect.com/round-0-8-f-vs1-76185/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/70914/images/74284/221289-247__30578.1675323644.220.290.jpg?c=1",4116
"sku_137516 ","Round",0.5,"VVS1","I","Excellent","Excellent","None","5.06-5.09x3.18","GIA","Excellent",5.06,5.09,3.18,"$1,740.00","https://diamondsdirect.com/round-0-5-i-vvs1-137516/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/123148/images/131981/225111-364__02485.1675333552.220.290.jpg?c=1",1740
"sku_106222 ","Cushion",0.8,"VS2","H","Excellent","Very Good","Faint","5.25x5.10x3.48","GIA",NA,5.25,5.1,3.48,"$1,731.00","https://diamondsdirect.com/cushion-0-8-h-vs2-106222/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/98089/images/101347/220506-228__38172.1675329656.220.290.jpg?c=1",1731
"sku_106080 ","Cushion",0.8,"VVS1","E","Excellent","Excellent","Faint","5.26x5.07x3.51","GIA",NA,5.26,5.07,3.51,"$2,450.00","https://diamondsdirect.com/cushion-0-8-e-vvs1-106080/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/79331/images/82668/222152-61__97115.1675328048.220.290.jpg?c=1",2450
"sku_90634 ","Heart",0.8,"SI1","J","Excellent","Very Good","Faint","5.45x6.42x3.76","GIA",NA,5.45,6.42,3.76,"$1,239.00","https://diamondsdirect.com/heart-0-8-j-si1-90634/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/63274/images/66685/220497-231__05022.1675330059.220.290.jpg?c=1",1239
"sku_106245 ","Cushion",0.8,"VS1","I","Excellent","Excellent","None","5.16x5.11x3.54","GIA",NA,5.16,5.11,3.54,"$1,517.00","https://diamondsdirect.com/cushion-0-8-i-vs1-106245/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/79511/images/82848/222201-1035__26223.1675334987.220.290.jpg?c=1",1517
"sku_101647 ","Emerald",0.8,"SI1","H","Excellent","Very Good","Strong","5.96x4.40x2.97","GIA",NA,5.96,4.4,2.97,"$1,569.00","https://diamondsdirect.com/emerald-0-8-h-si1-101647/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/74273/images/77618/220363-1923__88254.1675335131.220.290.jpg?c=1",1569
"sku_106083 ","Cushion",0.8,"VVS2","E","Excellent","Very Good","Faint","5.67x4.89x3.31","GIA",NA,5.67,4.89,3.31,"$2,321.00","https://diamondsdirect.com/cushion-0-8-e-vvs2-106083/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97672/images/100933/221272-296__40828.1675335260.220.290.jpg?c=1",2321
"sku_106150 ","Cushion",0.8,"VS2","FALSE","Excellent","Very Good","None","5.16x5.16x3.50","GIA",NA,5.16,5.16,3.5,"$1,951.00","https://diamondsdirect.com/cushion-0-8-f-vs2-106150/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/98058/images/101316/220112-213__42992.1675330723.220.290.jpg?c=1",1951
"sku_106124 ","Cushion",0.8,"VS1","FALSE","Excellent","Very Good","None","5.33x5.04x3.50","GIA",NA,5.33,5.04,3.5,"$2,108.00","https://diamondsdirect.com/cushion-0-8-f-vs1-106124/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78741/images/82078/220380-179__82441.1675331163.220.290.jpg?c=1",2108
"sku_106186 ","Cushion",0.8,"VS2","G","Excellent","Very Good","Faint","5.12x5.11x3.55","GIA",NA,5.12,5.11,3.55,"$1,776.00","https://diamondsdirect.com/cushion-0-8-g-vs2-106186/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/79429/images/82765/220766-342__58474.1675330974.220.290.jpg?c=1",1776
"sku_90651 ","Heart",0.8,"VS2","D","Excellent","Very Good","None","5.34x6.35x3.85","GIA",NA,5.34,6.35,3.85,"$2,657.00","https://diamondsdirect.com/heart-0-8-d-vs2-90651/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/89597/images/92897/223428-492__29803.1675331192.220.290.jpg?c=1",2657
"sku_144173 ","Round",0.5,"VVS2","I","Excellent","Very Good","None","5.01-5.07x3.17","GIA","Excellent",5.01,5.07,3.17,"$1,466.00","https://diamondsdirect.com/round-0-5-i-vvs2-144173/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/131825/images/142016/2182229__30034.1675327259.220.290.jpg?c=1",1466
"sku_138003 ","Round",0.8,"VS1","FALSE","Excellent","Very Good","None","6.08-6.11x3.51","GIA","Very Good",6.08,6.11,3.51,"$4,809.00","https://diamondsdirect.com/round-0-8-f-vs1-138003/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/123583/images/132416/225109-186__11625.1675323506.220.290.jpg?c=1",4809
"sku_106105 ","Cushion",0.8,"VS2","E","Excellent","Excellent","Strong","5.56x4.86x3.29","GIA",NA,5.56,4.86,3.29,"$1,706.00","https://diamondsdirect.com/cushion-0-8-e-vs2-106105/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97688/images/100948/221089-95__78933.1675327422.220.290.jpg?c=1",1706
"sku_99132 ","Princess",0.8,"SI2","J","Excellent","Very Good","None","5.00x4.99x3.64","GIA",NA,5,4.99,3.64,"$1,469.00","https://diamondsdirect.com/princess-0-8-j-si2-99132/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/71697/images/75059/223452-1039__62756.1675327401.220.290.jpg?c=1",1469
"sku_106167 ","Cushion",0.8,"VS1","G","Excellent","Very Good","None","5.21x5.06x3.51","GIA",NA,5.21,5.06,3.51,"$2,112.00","https://diamondsdirect.com/cushion-0-8-g-vs1-106167/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/80854/images/84189/220313-48__88076.1675322964.220.290.jpg?c=1",2112
"sku_106183 ","Cushion",0.8,"VS2","G","Excellent","Excellent","Faint","5.31x4.96x3.46","GIA",NA,5.31,4.96,3.46,"$1,937.00","https://diamondsdirect.com/cushion-0-8-g-vs2-106183/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/99527/images/102772/220313-155__61481.1675320964.220.290.jpg?c=1",1937
"sku_106206 ","Cushion",0.8,"VVS2","H","Excellent","Excellent","Faint","5.19x4.98x3.44","GIA",NA,5.19,4.98,3.44,"$1,889.00","https://diamondsdirect.com/cushion-0-8-h-vvs2-106206/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/98529/images/101782/221156-37__97100.1675328744.220.290.jpg?c=1",1889
"sku_76134 ","Round",0.8,"VS2","E","Very Good","Very Good","None","5.86-5.94x3.70","GIA","Excellent",5.86,5.94,3.7,"$4,075.00","https://diamondsdirect.com/round-0-8-e-vs2-76134/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/71669/images/75032/220371-309__63269.1675331752.220.290.jpg?c=1",4075
"sku_135549 ","Round",0.8,"VVS1","G","Excellent","Very Good","None","5.76-5.83x3.72","GIA","Very Good",5.76,5.83,3.72,"$5,254.00","https://diamondsdirect.com/round-0-8-g-vvs1-135549/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/120854/images/129687/220900-105__50454.1675301464.220.290.jpg?c=1",5254
"sku_123948 ","Cushion",0.8,"VS1","E","Excellent","Very Good","Faint","5.52-4.91x3.38","GIA",NA,5.52,4.91,3.38,"$2,150.00","https://diamondsdirect.com/cushion-0-8-e-vs1-123948/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/109661/images/117143/221305-302__22402.1675333216.220.290.jpg?c=1",2150
"sku_138012 ","Round",0.8,"SI1","FALSE","Excellent","Very Good","Faint","5.75-5.80x3.73","GIA","Very Good",5.75,5.8,3.73,"$3,023.00","https://diamondsdirect.com/round-0-8-f-si1-138012/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/123613/images/132446/220903-416__29052.1675334799.220.290.jpg?c=1",3023
"sku_70705 ","Round",0.5,"VVS2","J","Excellent","Excellent","None","5.04-5.07x3.17","GIA","Excellent",5.04,5.07,3.17,"$1,402.00","https://diamondsdirect.com/round-0-5-j-vvs2-70705/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/62433/images/65853/220785-556__25963.1675334249.220.290.jpg?c=1",1402
"sku_90623 ","Heart",0.8,"SI2","H","Excellent","Very Good","None","5.50x6.47x3.81","GIA",NA,5.5,6.47,3.81,"$1,497.00","https://diamondsdirect.com/heart-0-8-h-si2-90623/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/63281/images/66693/223400-132__39313.1675331940.220.290.jpg?c=1",1497
"sku_99130 ","Princess",0.8,"SI1","J","Excellent","Very Good","None","5.18x4.97x3.76","GIA",NA,5.18,4.97,3.76,"$1,592.00","https://diamondsdirect.com/princess-0-8-j-si1-99130/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/72240/images/75599/220475-304__74301.1675323516.220.290.jpg?c=1",1592
"sku_90661 ","Heart",0.8,"SI2","D","Excellent","Excellent","None","5.57x6.37x3.87","GIA",NA,5.57,6.37,3.87,"$1,941.00","https://diamondsdirect.com/heart-0-8-d-si2-90661/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/63224/images/66635/223446-351__11734.1675329597.220.290.jpg?c=1",1941
"sku_101643 ","Emerald",0.8,"VS2","H","Excellent","Excellent","None","6.98x4.21x2.88","GIA",NA,6.98,4.21,2.88,"$2,434.00","https://diamondsdirect.com/emerald-0-8-h-vs2-101643/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97133/images/100395/220604-336__68300.1675319973.220.290.jpg?c=1",2434
"sku_112174 ","Round",0.8,"VS2","D","Excellent","Excellent","Faint","5.93-5.96x3.72","GIA","Excellent",5.93,5.96,3.72,"$4,295.00","https://diamondsdirect.com/round-0-8-d-vs2-112174/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/103385/images/108963/222240-208__79389.1675323638.220.290.jpg?c=1",4295
"sku_135508 ","Round",0.8,"SI2","D","Excellent","Very Good","Medium","5.75-5.80x3.73","GIA","Very Good",5.75,5.8,3.73,"$2,819.00","https://diamondsdirect.com/round-0-8-d-si2-135508/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/121388/images/130221/220906-59__29890.1675333531.220.290.jpg?c=1",2819
"sku_106248 ","Cushion",0.8,"VS2","I","Excellent","Excellent","None","4.98x4.97x3.46","GIA",NA,4.98,4.97,3.46,"$1,628.00","https://diamondsdirect.com/cushion-0-8-i-vs2-106248/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78924/images/82259/220471-658__09362.1675331170.220.290.jpg?c=1",1628
"sku_94266 ","Oval",0.8,"SI1","D","Excellent","Very Good","Faint","6.93x5.20x3.36","GIA",NA,6.93,5.2,3.36,"$2,557.00","https://diamondsdirect.com/oval-0-8-d-si1-94266/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/67421/images/70808/223475-42__21362.1675325915.220.290.jpg?c=1",2557
"sku_137179 ","Round",0.8,"VS2","D","Excellent","Excellent","Medium","6.04-6.07x3.63","GIA","Excellent",6.04,6.07,3.63,"$5,004.00","https://diamondsdirect.com/round-0-8-d-vs2-137179/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/122798/images/131631/223603-98__59573.1675335314.220.290.jpg?c=1",5004
"sku_76528 ","Round",0.8,"VVS1","J","Excellent","Very Good","None","5.77-5.84x3.73","GIA","Very Good",5.77,5.84,3.73,"$3,010.00","https://diamondsdirect.com/round-0-8-j-vvs1-76528/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/72837/images/76192/221293-291__12783.1675332961.220.290.jpg?c=1",3010
"sku_157461 ","Oval",0.5,"SI1","FALSE","Excellent","Very Good","None","6.68x4.29x2.60","GIA",NA,6.68,4.29,2.6,"$1,289.00","https://diamondsdirect.com/oval-0-5-f-si1-157461/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/145370/images/158814/232009-144__67405.1676962026.220.290.jpg?c=1",1289
"sku_70291 ","Round",0.5,"VVS1","I","Excellent","Excellent","None","5.06-5.09x3.18","GIA","Excellent",5.06,5.09,3.18,"$1,683.00","https://diamondsdirect.com/round-0-5-i-vvs1-70291/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/62417/images/65837/223549-424__21768.1675329168.220.290.jpg?c=1",1683
"sku_137375 ","Oval",0.8,"VS2","G","Very Good","Very Good","None","7.64x5.05x3.17","GIA",NA,7.64,5.05,3.17,"$3,096.00","https://diamondsdirect.com/oval-0-8-g-vs2-137375/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/122867/images/131700/225106-37__16657.1675325897.220.290.jpg?c=1",3096
"sku_106273 ","Cushion",0.8,"VS2","J","Excellent","Very Good","None","5.19x5.01x3.46","GIA",NA,5.19,5.01,3.46,"$1,282.00","https://diamondsdirect.com/cushion-0-8-j-vs2-106273/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/99596/images/102840/220472-896__62575.1675330354.220.290.jpg?c=1",1282
"sku_106295 ","Cushion",0.8,"VS1","D","Excellent","Very Good","None","5.99x4.87x3.30","GIA",NA,5.99,4.87,3.3,"$2,402.00","https://diamondsdirect.com/cushion-0-8-d-vs1-106295/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/79605/images/82939/221235-401__97225.1675323733.220.290.jpg?c=1",2402
"sku_90567 ","Heart",0.8,"SI2","E","Excellent","Very Good","None","5.39x6.41x3.81","GIA",NA,5.39,6.41,3.81,"$1,769.00","https://diamondsdirect.com/heart-0-8-e-si2-90567/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/89718/images/93017/223397-171__97509.1675325158.220.290.jpg?c=1",1769
"sku_90614 ","Heart",0.8,"VS2","H","Excellent","Very Good","Strong","5.76x6.35x3.72","GIA",NA,5.76,6.35,3.72,"$1,780.00","https://diamondsdirect.com/heart-0-8-h-vs2-90614/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/90141/images/93438/220327-274__33282.1675329917.220.290.jpg?c=1",1780
"sku_99096 ","Princess",0.8,"VS2","H","Excellent","Very Good","None","4.98x4.98x3.65","GIA",NA,4.98,4.98,3.65,"$2,346.00","https://diamondsdirect.com/princess-0-8-h-vs2-99096/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/94266/images/97542/222204-377__59114.1675322947.220.290.jpg?c=1",2346
"sku_106175 ","Cushion",0.8,"VS1","G","Excellent","Excellent","Medium","5.19x5.15x3.47","GIA",NA,5.19,5.15,3.47,"$1,863.00","https://diamondsdirect.com/cushion-0-8-g-vs1-106175/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78816/images/82153/222080-350__05021.1675325269.220.290.jpg?c=1",1863
"sku_106138 ","Cushion",0.8,"VS2","FALSE","Excellent","Very Good","None","5.11x5.10x3.54","GIA",NA,5.11,5.1,3.54,"$2,071.00","https://diamondsdirect.com/cushion-0-8-f-vs2-106138/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78804/images/82141/223549-168__16175.1675333565.220.290.jpg?c=1",2071
"sku_76099 ","Round",0.8,"VS1","E","Excellent","Excellent","Medium","5.98-6.01x3.58","GIA","Excellent",5.98,6.01,3.58,"$4,766.00","https://diamondsdirect.com/round-0-8-e-vs1-76099/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/69263/images/72640/221283-223__92886.1675330382.220.290.jpg?c=1",4766
"sku_106172 ","Cushion",0.8,"VS1","G","Excellent","Excellent","None","5.64x4.96x3.39","GIA",NA,5.64,4.96,3.39,"$2,233.00","https://diamondsdirect.com/cushion-0-8-g-vs1-106172/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/79395/images/82731/220526-641__77688.1675333218.220.290.jpg?c=1",2233
"sku_148358 ","Round",0.5,"VVS2","J","Excellent","Excellent","None","5.05-5.08x3.18","GIA","Excellent",5.05,5.08,3.18,"$1,353.00","https://diamondsdirect.com/round-0-5-j-vvs2-148358/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/135992/images/147300/2108904__66989.1675322277.220.290.jpg?c=1",1353
"sku_94055 ","Oval",0.8,"VS2","E","Excellent","Very Good","Strong","7.43x5.09x3.23","GIA",NA,7.43,5.09,3.23,"$2,844.00","https://diamondsdirect.com/oval-0-8-e-vs2-94055/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/90463/images/93759/220763-95__29834.1675335470.220.290.jpg?c=1",2844
"sku_87713 ","Pear",0.8,"VVS2","D","Excellent","Excellent","Medium","7.78x5.12x3.27","GIA",NA,7.78,5.12,3.27,"$3,893.00","https://diamondsdirect.com/pear-0-8-d-vvs2-87713/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/87400/images/90718/220580-45__56658.1675335447.220.290.jpg?c=1",3893
"sku_94097 ","Oval",0.8,"SI1","FALSE","Excellent","Very Good","Strong","7.15x5.31x3.25","GIA",NA,7.15,5.31,3.25,"$2,061.00","https://diamondsdirect.com/oval-0-8-f-si1-94097/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/91386/images/94675/222111-177__46232.1675326996.220.290.jpg?c=1",2061
"sku_90642 ","Heart",0.8,"VVS2","D","Excellent","Excellent","Faint","5.42x6.46x3.85","GIA",NA,5.42,6.46,3.85,"$3,346.00","https://diamondsdirect.com/heart-0-8-d-vvs2-90642/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/90184/images/93482/223427-201__79870.1675334862.220.290.jpg?c=1",3346
"sku_106171 ","Cushion",0.8,"VS1","G","Excellent","Very Good","Medium","5.29x5.05x3.49","GIA",NA,5.29,5.05,3.49,"$1,856.00","https://diamondsdirect.com/cushion-0-8-g-vs1-106171/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/98617/images/101868/222127-474__14094.1675331183.220.290.jpg?c=1",1856
"sku_106304 ","Cushion",0.8,"VS2","D","Excellent","Excellent","Medium","5.41x5.10x3.35","GIA",NA,5.41,5.1,3.35,"$1,975.00","https://diamondsdirect.com/cushion-0-8-d-vs2-106304/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/81062/images/84397/222081-438__77306.1675334089.220.290.jpg?c=1",1975
"sku_106174 ","Cushion",0.8,"VS1","G","Excellent","Excellent","None","5.61x4.87x3.31","GIA",NA,5.61,4.87,3.31,"$2,351.00","https://diamondsdirect.com/cushion-0-8-g-vs1-106174/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78416/images/81753/220567-692__61966.1675327600.220.290.jpg?c=1",2351
"sku_106269 ","Cushion",0.8,"VS2","J","Excellent","Excellent","None","5.44x4.98x3.46","GIA",NA,5.44,4.98,3.46,"$1,368.00","https://diamondsdirect.com/cushion-0-8-j-vs2-106269/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/99635/images/102880/220506-154__86215.1675332066.220.290.jpg?c=1",1368
"sku_106227 ","Cushion",0.8,"VVS1","I","Excellent","Excellent","None","5.22x5.13x3.54","GIA",NA,5.22,5.13,3.54,"$1,809.00","https://diamondsdirect.com/cushion-0-8-i-vvs1-106227/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/99562/images/102807/223549-579__09017.1675333237.220.290.jpg?c=1",1809
"sku_106197 ","Cushion",0.8,"VVS1","H","Excellent","Very Good","None","5.47x4.98x3.43","GIA",NA,5.47,4.98,3.43,"$2,171.00","https://diamondsdirect.com/cushion-0-8-h-vvs1-106197/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/98584/images/101836/220364-15__21454.1675333776.220.290.jpg?c=1",2171
"sku_148363 ","Round",0.5,"VVS2","J","Excellent","Excellent","None","5.05-5.08x3.14","GIA","Excellent",5.05,5.08,3.14,"$1,393.00","https://diamondsdirect.com/round-0-5-j-vvs2-148363/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/136009/images/147316/2148948__75433.1675327622.220.290.jpg?c=1",1393
"sku_131660 ","Round",0.8,"SI1","J","Excellent","Excellent","None","6.01-6.04x3.62","GIA","Excellent",6.01,6.04,3.62,"$2,519.00","https://diamondsdirect.com/round-0-8-j-si1-131660/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/117235/images/125409/220773-293__78853.1675335059.220.290.jpg?c=1",2519
"sku_76341 ","Round",0.8,"VS2","G","Excellent","Very Good","None","5.75-5.81x3.73","GIA","Very Good",5.75,5.81,3.73,"$3,793.00","https://diamondsdirect.com/round-0-8-g-vs2-76341/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/71862/images/75221/220726-201__53908.1675323462.220.290.jpg?c=1",3793
"sku_129379 ","Round",0.8,"VS2","D","Excellent","Excellent","Medium","5.79-5.83x3.72","GIA","Very Good",5.79,5.83,3.72,"$3,500.00","https://diamondsdirect.com/round-0-8-d-vs2-129379/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/115310/images/123395/222247-412__28921.1675334885.220.290.jpg?c=1",3500
"sku_99146 ","Princess",0.8,"VS2","K","Excellent","Very Good","Medium","4.93x4.92x3.63","GIA",NA,4.93,4.92,3.63,"$1,400.00","https://diamondsdirect.com/princess-0-8-k-vs2-99146/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/72620/images/75976/220785-662__11449.1675331922.220.290.jpg?c=1",1400
"sku_106095 ","Cushion",0.8,"VS1","E","Excellent","Very Good","Strong","5.62x4.90x3.29","GIA",NA,5.62,4.9,3.29,"$2,037.00","https://diamondsdirect.com/cushion-0-8-e-vs1-106095/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/98560/images/101812/222158-411__20029.1675327043.220.290.jpg?c=1",2037
"sku_106151 ","Cushion",0.8,"VS2","FALSE","Excellent","Very Good","None","5.22x5.05x3.52","GIA",NA,5.22,5.05,3.52,"$2,037.00","https://diamondsdirect.com/cushion-0-8-f-vs2-106151/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/99584/images/102829/223450-293__56129.1675324786.220.290.jpg?c=1",2037
"sku_128784 ","Pear",0.8,"VS2","D","Excellent","Very Good","Medium","7.93x5.21x3.23","GIA",NA,7.93,5.21,3.23,"$3,207.00","https://diamondsdirect.com/pear-0-8-d-vs2-128784/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/114396/images/122481/221300-152__48688.1675332929.220.290.jpg?c=1",3207
"sku_129375 ","Round",0.8,"VS2","G","Excellent","Very Good","None","5.76-5.84x3.72","GIA","Very Good",5.76,5.84,3.72,"$3,810.00","https://diamondsdirect.com/round-0-8-g-vs2-129375/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/114944/images/123029/221313-607__11547.1675319847.220.290.jpg?c=1",3810
"sku_106220 ","Cushion",0.8,"VS2","H","Excellent","Very Good","None","5.13x5.12x3.53","GIA",NA,5.13,5.12,3.53,"$1,829.00","https://diamondsdirect.com/cushion-0-8-h-vs2-106220/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/99550/images/102795/220471-760__70102.1675330115.220.290.jpg?c=1",1829
